,rate_loc,rate_mob,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
154,0.09475183276596007,0.02770199662506518,0.4958730222466092,0.8958147455738101,0.10577168240880787,3429462.0,2407.167952942024,0.8731171499535791,16-11-2020
155,0.098125884140318,0.05896006966810076,0.47762293801065925,0.8079202599479562,0.12145491208085185,3411144.0,2497.080791777876,0.9525337727135422,17-11-2020
156,0.09772334021632562,0.07042234247259345,0.46558605579171103,0.7698344933820274,0.12694071395399373,3576779.0,2523.4572985723908,0.9713226468334095,18-11-2020
157,0.09821339733898667,0.0594280219450592,0.4610824330963479,0.8035508890767946,0.12222424077188782,3483193.0,2426.029341023324,0.9549834184178069,19-11-2020
158,0.09356431506457728,0.04786697477975413,0.47299655222864057,0.8208003724561903,0.1139915601945846,3679046.0,2412.370104924549,0.893351403854144,20-11-2020
159,0.10075800712097518,0.0,0.4674317025177159,1.0,0.10075800712097518,4432646.0,2419.90123922698,0.8985667034163828,21-11-2020
160,0.09819790024944484,0.013086673460762397,0.4522500624914156,0.9361883295444062,0.10489118177453954,4409316.0,2329.965365498652,0.8809779058756694,22-11-2020
161,0.1034053270497555,0.033304942579034796,0.4387387543604289,0.8847064352912312,0.11688094821613468,3488201.0,2435.6145528390343,0.9573155683074062,23-11-2020
162,0.10286497035771415,0.04475975353657256,0.4296756911080044,0.8509192660377646,0.12088687430559236,3471158.0,2391.1852711922056,0.9712747810708042,24-11-2020
163,0.10684891620243409,0.043690957467188464,0.44012565607359166,0.8531572813059886,0.12523941193922983,3628802.0,2428.55918086748,1.0033437630222366,25-11-2020
164,0.10405285780085265,0.03781437579891621,0.4412374568212591,0.8703050447780682,0.11955906543939039,3535168.0,2354.617338639174,0.9690726590428168,26-11-2020
165,0.10214479102709431,0.05606910506940034,0.45625130520517204,0.8089360583803212,0.12627053766352314,3709527.0,2423.308482599881,0.9804555682555098,27-11-2020
166,0.1068787980381322,0.02536705118717787,0.44807683875938475,0.8885818956658051,0.12028018864603249,4554506.0,2398.1750590627635,0.9734019359833588,28-11-2020
167,0.10715695641847539,0.04483975545925205,0.4437790491931718,0.8201269290352661,0.13065899024255495,4518597.0,2465.0843219690814,1.0061895890507115,29-11-2020
168,0.12313340000378954,0.06943630589514202,0.42781388756016414,0.81433658098746,0.15120701056371394,3485564.0,2569.9581174147256,1.1866335610969005,30-11-2020
169,0.1345584697397042,0.08183138464502017,0.4068199658191943,0.8027359452234889,0.16762482176158428,3483596.0,2832.994863476051,1.3088119010659054,01-12-2020
170,0.13834971270756777,0.09022383032133788,0.40676371411335244,0.7831437584369784,0.176659407953005,3660571.0,3090.711309533387,1.3558525895860873,02-12-2020
171,0.1506366297355265,0.053799901652237275,0.4257637876054097,0.8715177653950695,0.1728440150238832,3558585.0,2979.636123435681,1.398126696718598,03-12-2020
172,0.15511526254933927,0.03786657832480585,0.43040189949366253,0.9037375251200216,0.17163751447494566,3761617.0,2906.6523939611834,1.4107815938245845,04-12-2020
173,0.15865983633091668,0.020667396904900978,0.4364402362021232,0.9343201174790674,0.16981314365680594,4652424.0,2891.0490578992026,1.4149778116699163,05-12-2020
174,0.15721124292564442,0.03569601839196133,0.4326192861177943,0.8956164635046794,0.17553411458120546,4425223.0,2880.1743987678874,1.424125668513235,06-12-2020
175,0.1495451898159989,0.1056276797780263,0.4397487520341497,0.7786298494655833,0.19206197902461616,3470117.0,2989.662418180767,1.46991402459017,07-12-2020
176,0.18298010122835381,0.04726457834395397,0.41668093482929075,0.9035486093295063,0.20251273627009103,3562759.0,3175.0857934216383,1.6643541436597789,08-12-2020
177,0.17940402950615492,0.06614235100539961,0.42578057740080955,0.8651577244691737,0.2073656911706245,3644557.0,3233.0337621256,1.6625537267960973,09-12-2020
178,0.1905889206251341,0.017775802462672102,0.43282933182285166,0.9629761971961844,0.19791654371110687,3553819.0,3129.7290494135987,1.6934244415456505,10-12-2020
