,rate_loc,rate_mob,dispersion,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
163,0.0993848497964063,0.0819846143332832,28.242857202852843,0.44012565607359166,0.7422651629114947,0.13389399740461297,3628802.0,2306.8921322058595,1.0077164813665753,25-11-2020
164,0.09571111660049189,0.08371340766724239,31.939587575795194,0.4412374568212591,0.7360200499575953,0.1300387355018469,3535168.0,2262.118919163765,0.9791879769737413,26-11-2020
165,0.09668384780297734,0.09330292566196036,25.691557497209327,0.45625130520517204,0.7065942726239428,0.13683078330643864,3709527.0,2300.054153234843,1.003188368827274,27-11-2020
166,0.1031776286737437,0.05129671620317086,28.147430896491898,0.44807683875938475,0.7919826459820811,0.13027763827552116,4554506.0,2284.5304378192754,0.9819965542509634,28-11-2020
167,0.10197313223148348,0.07585938016907677,26.772646017466762,0.4437790491931718,0.71947040897643,0.1417336014924613,4518597.0,2325.1420635974314,1.0146468257609826,29-11-2020
168,0.11476787821333079,0.12427753113450399,28.3119096564471,0.42781388756016414,0.6955030403766562,0.16501420058663893,3485564.0,2398.542051765553,1.2226334750685128,30-11-2020
169,0.1289641039322646,0.1365430874852785,21.092873463542993,0.4068199658191943,0.7003654097002128,0.18413831143869155,3483596.0,2527.128762189663,1.3716476161396314,01-12-2020
170,0.13800186283679178,0.13326691743164273,17.171104619575786,0.40676371411335244,0.709200396585016,0.19458796625228436,3660571.0,2599.523772425538,1.4392187838693136,02-12-2020
171,0.14429024352049646,0.11750602695831208,17.9229025466138,0.4257637876054097,0.748416360972831,0.19279407966568288,3558585.0,2604.475388558813,1.4546882056056225,03-12-2020
172,0.14536408132690376,0.10868278336821832,20.601867292679344,0.43040189949366253,0.7540200474539139,0.19278543298384712,3761617.0,2583.9806277010493,1.4446476817293628,04-12-2020
173,0.14236038759313158,0.09499092352941975,22.700031194632174,0.4364402362021232,0.735245561758182,0.19362291321107367,4652424.0,2585.65711750125,1.3921025407614438,05-12-2020
174,0.14370031516168047,0.10236620044499603,25.586309691359627,0.4326192861177943,0.7322488592754381,0.19624518815075007,4425223.0,2558.001632660454,1.41620490872001,06-12-2020
175,0.13998697979650043,0.17265302295514495,22.650389845707622,0.4397487520341497,0.6682513789443236,0.20948251542353144,3470117.0,2616.2755723475416,1.5204966377556886,07-12-2020
176,0.16644057443035354,0.1436938585755958,20.29647367061221,0.41668093482929075,0.7370375831099854,0.22582372764227987,3562759.0,2714.1121755576455,1.688033814143035,08-12-2020
177,0.16394330220944278,0.16678026243279384,20.825397630053033,0.42578057740080955,0.6992688062302768,0.23444961472434747,3644557.0,2739.8629023820235,1.70940564379282,09-12-2020
178,0.16723207779402188,0.14662760342218137,25.17108406838237,0.43282933182285166,0.734519158615457,0.2276755831791352,3553819.0,2709.6172533941794,1.693004653238557,10-12-2020
179,0.15784807841942128,0.13144295429838054,21.961335557114307,0.4558386223489486,0.7365288888577702,0.21431349239296849,3703451.0,2730.0583411968414,1.578033746047222,11-12-2020
180,0.16890934564979954,0.05772038330323883,24.914606392388656,0.44328394232025714,0.8473171595958932,0.19934606981210748,4546007.0,2712.049618255728,1.554082496558884,12-12-2020
181,0.1644473054934029,0.05700610598854618,28.490003604059062,0.46551426236861687,0.8475139495426999,0.19403492483178014,4474557.0,2697.4778094378676,1.5123702112406094,13-12-2020
182,0.17256096326427622,0.15797694921895766,34.4049646529603,0.44897760935127573,0.7273502456839886,0.23724603695156882,3529976.0,2757.5262901111423,1.7471929686116676,14-12-2020
183,0.18182671604223588,0.17212200753139845,25.2483673317279,0.4282955841962057,0.7335106703412773,0.2478855773940387,3308690.0,2860.2428692590092,1.8545466704646119,15-12-2020
184,0.16969785353585426,0.14768577576171807,30.70257068059839,0.4537844894013153,0.7687801786703832,0.22073650992062419,2979353.0,2773.2768302954696,1.6983375558738854,16-12-2020
185,0.15308937364483066,0.15589728558347038,26.94959336831247,0.48579597373060807,0.7470236535085609,0.2049324314241092,2866906.0,2755.5407982537636,1.562605601801686,17-12-2020
186,0.14296220211863747,0.13317784761682855,35.57347664742721,0.5047602964055168,0.7577312722281335,0.18867137646075033,2958917.0,2682.7787872130752,1.4304594630026708,18-12-2020
187,0.13625922795862688,0.03161274884293305,37.81165237403059,0.523453371309568,0.9001139031596629,0.1513799836668639,4123563.0,2604.251361949659,1.2246735238833375,19-12-2020
188,0.12122148635409988,0.04433822774522992,37.8679519829828,0.5445309948619473,0.8481003679934207,0.14293294865666215,4221552.0,2555.958389082672,1.1087150867955093,20-12-2020
189,0.11599228404369856,0.10086099951064467,44.56002387273679,0.5528915543262655,0.8114271049363069,0.14294849572815713,2304077.0,2531.807988552511,1.1354860673698817,21-12-2020
190,0.12460312101547841,0.05690252676172751,39.462726967042926,0.542959742880622,0.8919647150886982,0.13969512348152438,2286529.0,2561.7658930825,1.152517869345349,22-12-2020
191,0.11403341553640725,0.08491783182632005,33.87510828848843,0.5542277129235573,0.8308971979933276,0.13724130471471752,2356124.0,2543.8154998995574,1.094886990982568,23-12-2020
192,0.09729646641653056,0.09975261191625659,41.01080159833961,0.5943530253197623,0.8170545046704442,0.11908197783668632,1882803.0,2423.323714140109,0.9628198141113107,24-12-2020
193,0.08837835040465673,0.2644005160306866,41.74049921667745,0.6121978442046058,0.7820565327415409,0.11300762375175323,803065.0,2362.5585210952904,1.1168306281069387,25-12-2020
194,0.08685750767105348,0.06360849660455103,58.639464655626185,0.6212513203206751,0.8054268811093521,0.10784033871755133,2843874.0,2299.1062726231016,0.8222912944671263,26-12-2020
195,0.09040568388892159,0.042591741568210925,42.35483699728343,0.6344104460260486,0.8301002547500432,0.10890935567312195,3745363.0,2350.4792478889867,0.8291150904156628,27-12-2020
196,0.09776364504645946,0.12115048361417743,38.55499275569528,0.6145987407785601,0.7947696566447315,0.12300877899539715,1796445.0,2401.2836876828906,0.9881274835124173,28-12-2020
197,0.10086495915920002,0.11871951559903961,33.201544652757136,0.5938715302447889,0.804457260987099,0.12538262012258422,1780403.0,2441.3767652503034,1.016195253350338,29-12-2020
198,0.09260849659122512,0.030603280398962228,41.010034891033584,0.6616189284303735,0.9316427578743374,0.09940344172537047,1914165.0,2318.7782578514693,0.8337659162820344,30-12-2020
199,0.08829944522075098,0.08847987715754985,39.91606744283051,0.6972478848152711,0.8442627340224543,0.1045876380212259,1587047.0,2303.9287900662484,0.8442052574526066,31-12-2020
